0;1;
1151;2;
665;3;
458;4;
391;5;
346;6;
312;7;
285;8;
263;9;
247;10;
233;11;
221;12;
211;13;
204;14;
196;15;
190;16;
185;17;
183;18;
181;19;
177;20;
176;21;
176;22;
176;23;
175;24;
175;25;
174;26;
174;27;
173;28;
172;29;
173;30;
172;31;
172;32;
170;33;
169;34;
167;35;
166;36;
166;37;
164;38;
162;39;
160;40;
158;41;
156;42;
156;43;
155;44;
154;45;
153;46;
153;47;
153;48;
151;49;
150;50;
149;51;
148;52;
148;53;
147;54;
145;55;
145;56;
144;57;
143;58;
142;59;
140;60;
139;61;
138;62;
135;63;
135;64;
135;65;
134;66;
134;67;
132;68;
132;69;
132;70;
132;71;
132;72;
132;73;
132;74;
131;75;
131;76;
131;77;
130;78;
129;79;
128;80;
128;81;
128;82;
128;83;
129;84;
128;85;
129;86;
128;87;
129;88;
128;89;
129;90;
129;91;
129;92;
128;93;
128;94;
127;95;
127;96;
127;97;
127;98;
127;99;
127;100;
127;101;
126;102;
126;103;
126;104;
126;105;
126;106;
126;107;
125;108;
125;109;
125;110;
124;111;
124;112;
123;113;
121;114;
118;115;
119;116;
119;117;
88;118;
90;119;
92;120;
93;121;
95;122;
97;123;
99;124;
101;125;
102;126;
103;127;
105;128;
106;129;
107;130;
108;131;
108;132;
109;133;
110;134;
111;135;
112;136;
112;137;
113;138;
112;139;
104;140;
101;141;
101;142;
103;143;
105;144;
108;145;
110;146;
113;147;
115;148;
117;149;
119;150;
121;151;
122;152;
123;153;
122;154;
123;155;
125;156;
125;157;
126;158;
127;159;
128;160;
127;161;
127;162;
127;163;
127;164;
128;165;
128;166;
128;167;
128;168;
128;169;
129;170;
129;171;
129;172;
128;173;
129;174;
128;175;
128;176;
128;177;
128;178;
127;179;
127;180;
127;181;
126;182;
126;183;
126;184;
125;185;
125;186;
124;187;
124;188;
124;189;
123;190;
123;191;
123;192;
122;193;
114;194;
114;195;
115;196;
115;197;
115;198;
115;199;
115;200;
116;201;
116;202;
117;203;
117;204;
116;205;
116;206;
116;207;
116;208;
116;209;
116;210;
115;211;
115;212;
115;213;
113;214;
113;215;
112;216;
112;217;
112;218;
112;219;
112;220;
111;221;
111;222;
111;223;
111;224;
111;225;
111;226;
111;227;
111;228;
111;229;
111;230;
105;231;
106;232;
106;233;
106;234;
107;235;
106;236;
106;237;
107;238;
107;239;
107;240;
107;241;
107;242;
106;243;
106;244;
106;245;
106;246;
106;247;
106;248;
105;249;
105;250;
104;251;
104;252;
103;253;
103;254;
101;255;
102;256;
101;257;
101;258;
101;259;
94;260;
94;261;
94;262;
95;263;
95;264;
96;265;
96;266;
96;267;
96;268;
96;269;
96;270;
96;271;
96;272;
96;273;
96;274;
96;275;
96;276;
96;277;
96;278;
94;279;
94;280;
94;281;
94;282;
93;283;
93;284;
87;285;
87;286;
88;287;
88;288;
88;289;
88;290;
89;291;
89;292;
89;293;
89;294;
89;295;
89;296;
89;297;
89;298;
89;299;
89;300;
89;301;
88;302;
88;303;
88;304;
84;305;
84;306;
84;307;
83;308;
83;309;
83;310;
83;311;
83;312;
84;313;
83;314;
81;315;
80;316;
79;317;
77;318;
78;319;
78;320;
78;321;
78;322;
74;323;
74;324;
75;325;
76;326;
77;327;
77;328;
78;329;
78;330;
78;331;
78;332;
78;333;
79;334;
79;335;
79;336;
79;337;
79;338;
78;339;
78;340;
78;341;
78;342;
78;343;
78;344;
78;345;
76;346;
76;347;
76;348;
76;349;
76;350;
76;351;
76;352;
76;353;
75;354;
73;355;
74;356;
74;357;
73;358;
73;359;
73;360;
73;361;
52;362;
54;363;
55;364;
56;365;
58;366;
59;367;
60;368;
61;369;
62;370;
63;371;
64;372;
65;373;
66;374;
66;375;
67;376;
67;377;
67;378;
67;379;
68;380;
68;381;
68;382;
68;383;
69;384;
69;385;
69;386;
69;387;
69;388;
69;389;
69;390;
69;391;
69;392;
69;393;
69;394;
69;395;
69;396;
69;397;
69;398;
69;399;
68;400;
68;401;
68;402;
68;403;
68;404;
68;405;
67;406;
67;407;
67;408;
67;409;
67;410;
67;411;
67;412;
66;413;
66;414;
66;415;
66;416;
66;417;
66;418;
66;419;
65;420;
65;421;
65;422;
65;423;
65;424;
65;425;
64;426;
64;427;
64;428;
64;429;
64;430;
63;431;
63;432;
63;433;
63;434;
63;435;
63;436;
62;437;
62;438;
62;439;
62;440;
62;441;
62;442;
61;443;
61;444;
61;445;
61;446;
61;447;
61;448;
61;449;
61;450;
61;451;
60;452;
59;453;
59;454;
59;455;
59;456;
59;457;
58;458;
58;459;
58;460;
58;461;
58;462;
58;463;
58;464;
58;465;
58;466;
58;467;
57;468;
57;469;
57;470;
57;471;
57;472;
57;473;
57;474;
56;475;
56;476;
56;477;
56;478;
56;479;
56;480;
56;481;
55;482;
55;483;
55;484;
55;485;
55;486;
55;487;
54;488;
54;489;
54;490;
54;491;
54;492;
54;493;
54;494;
54;495;
54;496;
53;497;
53;498;
53;499;
53;500;
53;501;
53;502;
53;503;
53;504;
52;505;
52;506;
52;507;
51;508;
52;509;
51;510;
51;511;
51;512;
51;513;
51;514;
50;515;
50;516;
50;517;
50;518;
50;519;
50;520;
50;521;
49;522;
50;523;
50;524;
50;525;
49;526;
48;527;
47;528;
47;529;
47;530;
47;531;
47;532;
47;533;
47;534;
47;535;
47;536;
47;537;
47;538;
47;539;
47;540;
47;541;
47;542;
47;543;
47;544;
47;545;
47;546;
47;547;
46;548;
46;549;
46;550;
46;551;
46;552;
46;553;
46;554;
46;555;
46;556;
46;557;
46;558;
46;559;
46;560;
45;561;
45;562;
45;563;
45;564;
45;565;
45;566;
45;567;
45;568;
45;569;
44;570;
44;571;
44;572;
44;573;
44;574;
44;575;
44;576;
44;577;
44;578;
44;579;
44;580;
44;581;
43;582;
44;583;
43;584;
43;585;
43;586;
43;587;
43;588;
43;589;
43;590;
43;591;
43;592;
42;593;
42;594;
42;595;
42;596;
42;597;
42;598;
42;599;
42;600;
42;601;
42;602;
42;603;
42;604;
42;605;
41;606;
41;607;
41;608;
41;609;
41;610;
41;611;
41;612;
41;613;
41;614;
41;615;
40;616;
40;617;
40;618;
40;619;
40;620;
40;621;
40;622;
40;623;
40;624;
40;625;
40;626;
39;627;
39;628;
39;629;
39;630;
39;631;
39;632;
39;633;
39;634;
39;635;
39;636;
38;637;
38;638;
38;639;
38;640;
38;641;
38;642;
38;643;
38;644;
37;645;
37;646;
37;647;
37;648;
37;649;
36;650;
36;651;
36;652;
36;653;
36;654;
36;655;
36;656;
36;657;
35;658;
35;659;
35;660;
35;661;
35;662;
35;663;
35;664;
35;665;
35;666;
35;667;
35;668;
35;669;
34;670;
35;671;
34;672;
34;673;
34;674;
34;675;
34;676;
34;677;
34;678;
34;679;
34;680;
34;681;
33;682;
28;683;
29;684;
29;685;
30;686;
30;687;
30;688;
30;689;
30;690;
31;691;
31;692;
31;693;
31;694;
31;695;
31;696;
31;697;
31;698;
31;699;
31;700;
31;701;
31;702;
31;703;
31;704;
31;705;
31;706;
31;707;
32;708;
32;709;
32;710;
32;711;
32;712;
32;713;
32;714;
32;715;
32;716;
32;717;
32;718;
32;719;
32;720;
32;721;
32;722;
32;723;
32;724;
32;725;
32;726;
32;727;
32;728;
32;729;
32;730;
32;731;
32;732;
31;733;
31;734;
31;735;
31;736;
31;737;
31;738;
31;739;
31;740;
31;741;
31;742;
31;743;
31;744;
31;745;
30;746;
30;747;
30;748;
30;749;
30;750;
30;751;
30;752;
30;753;
30;754;
30;755;
30;756;
30;757;
30;758;
30;759;
30;760;
30;761;
30;762;
30;763;
29;764;
29;765;
29;766;
29;767;
29;768;
29;769;
28;770;
28;771;
27;772;
27;773;
27;774;
26;775;
26;776;
26;777;
25;778;
25;779;
25;780;
25;781;
25;782;
25;783;
25;784;
25;785;
24;786;
24;787;
24;788;
24;789;
24;790;
25;791;
25;792;
25;793;
25;794;
26;795;
26;796;
26;797;
26;798;
26;799;
26;800;
26;801;
26;802;
27;803;
26;804;
26;805;
26;806;
27;807;
26;808;
27;809;
27;810;
27;811;
27;812;
27;813;
27;814;
27;815;
27;816;
26;817;
26;818;
26;819;
26;820;
26;821;
26;822;
26;823;
26;824;
26;825;
26;826;
26;827;
26;828;
26;829;
26;830;
26;831;
26;832;
26;833;
26;834;
26;835;
26;836;
26;837;
25;838;
25;839;
25;840;
25;841;
25;842;
25;843;
25;844;
25;845;
25;846;
25;847;
25;848;
25;849;
25;850;
25;851;
25;852;
25;853;
25;854;
25;855;
24;856;
24;857;
24;858;
24;859;
24;860;
24;861;
24;862;
24;863;
24;864;
24;865;
24;866;
24;867;
24;868;
24;869;
24;870;
24;871;
24;872;
24;873;
23;874;
23;875;
24;876;
24;877;
24;878;
24;879;
24;880;
24;881;
24;882;
24;883;
24;884;
24;885;
24;886;
24;887;
24;888;
24;889;
24;890;
23;891;
23;892;
23;893;
23;894;
23;895;
23;896;
23;897;
23;898;
23;899;
23;900;
23;901;
23;902;
23;903;
23;904;
23;905;
23;906;
23;907;
22;908;
22;909;
22;910;
22;911;
22;912;
22;913;
22;914;
22;915;
22;916;
22;917;
22;918;
22;919;
22;920;
22;921;
22;922;
22;923;
22;924;
22;925;
22;926;
22;927;
22;928;
22;929;
22;930;
22;931;
21;932;
21;933;
21;934;
21;935;
21;936;
21;937;
21;938;
21;939;
21;940;
21;941;
21;942;
21;943;
21;944;
21;945;
21;946;
21;947;
21;948;
21;949;
21;950;
20;951;
20;952;
20;953;
20;954;
20;955;
19;956;
20;957;
19;958;
19;959;
19;960;
19;961;
19;962;
19;963;
19;964;
19;965;
19;966;
19;967;
19;968;
19;969;
19;970;
19;971;
19;972;
19;973;
19;974;
19;975;
19;976;
19;977;
19;978;
19;979;
19;980;
19;981;
19;982;
19;983;
19;984;
19;985;
19;986;
19;987;
17;988;
17;989;
17;990;
17;991;
18;992;
18;993;
18;994;
18;995;
18;996;
18;997;
18;998;
18;999;
18;1000;
18;1001;
18;1002;
18;1003;
18;1004;
18;1005;
18;1006;
18;1007;
19;1008;
18;1009;
19;1010;
18;1011;
19;1012;
19;1013;
19;1014;
19;1015;
19;1016;
19;1017;
18;1018;
19;1019;
18;1020;
18;1021;
18;1022;
18;1023;
18;1024;
18;1025;
18;1026;
18;1027;
18;1028;
18;1029;
18;1030;
18;1031;
18;1032;
18;1033;
18;1034;
18;1035;
18;1036;
18;1037;
18;1038;
18;1039;
18;1040;
18;1041;
18;1042;
18;1043;
18;1044;
18;1045;
18;1046;
18;1047;
18;1048;
18;1049;
18;1050;
